2012-10-22,132,1,3
2012-09-15,3,5,6
2012-09-21,129,8,4
2013-01-07,14,5,4
2013-01-03,41,7,4
2012-09-08,96,2,1
2012-11-18,11,6,2
2012-09-20,32,5,3
2012-09-08,148,5,3
2012-12-31,90,11,1
2012-10-20,27,8,2
2012-11-29,87,2,1
2013-01-11,105,1,3
2012-12-18,153,11,5
2012-09-19,21,11,4
2012-10-25,121,10,5
2012-09-23,42,6,6
2012-10-29,142,3,6
2012-10-02,83,5,2
2013-01-11,106,3,3
2012-11-15,95,12,2
2013-01-18,109,6,6
2012-10-11,37,7,6
2012-12-19,92,1,3
2012-12-15,49,6,3
2012-11-22,75,11,3
2012-11-19,135,12,5
2012-12-16,145,5,6
2012-09-12,100,8,6
2012-12-06,34,8,6
2012-10-04,16,11,2
2012-10-18,59,7,3
2012-09-08,125,9,5
2012-10-28,26,4,5
2012-12-29,101,11,4
2012-09-15,92,9,4
2012-10-19,126,10,6
2012-12-25,126,6,6
2012-09-05,81,5,6
2012-12-21,149,7,5
2013-01-01,130,3,4
2012-09-16,87,1,4
2012-11-25,1,12,6
2012-11-20,129,6,6
2012-10-05,100,10,5
2012-11-29,37,3,3
2012-12-12,13,9,1
2012-12-14,54,2,4
2012-12-25,66,4,1
2012-12-03,115,7,4
2012-12-13,24,1,2
2013-01-07,108,1,6
2013-01-04,23,12,1
2012-11-01,143,6,3
2012-11-02,48,9,5
2013-01-02,54,11,6
2012-10-13,77,1,5
2012-10-24,113,1,3
2012-11-04,63,11,4
2012-10-12,35,12,2
2012-09-05,72,5,1
2012-12-21,71,6,5
2012-09-17,44,3,1
2012-10-22,41,5,4
2013-01-21,47,9,6
2012-09-30,12,11,2
2012-10-31,37,5,4
2012-11-04,138,1,4
2013-01-18,5,3,3
2013-01-17,125,4,3
2012-10-03,123,2,6
2012-09-22,91,3,6
2012-12-15,5,2,1
2012-12-14,6,4,4
2012-12-11,23,3,2
2012-10-20,128,6,1
2012-12-03,143,6,1
2012-11-25,114,9,4
2012-09-18,101,9,4
2012-09-08,85,10,2
2012-10-19,116,6,6
2012-12-31,123,12,2
2012-12-07,48,9,4
2013-01-14,4,1,4
2012-10-02,69,10,6
2012-12-17,150,3,4
2013-01-15,1,5,6
2012-09-13,153,4,3
2012-12-18,77,10,1
2012-11-09,99,6,5
2012-10-09,111,9,5
2012-09-19,99,11,2
2012-09-13,40,11,2
2012-11-20,79,1,3
2012-11-07,13,9,5
2012-12-31,62,7,4
2012-10-07,152,8,4
2012-09-14,117,8,6
2012-12-30,109,8,4
2012-11-19,23,12,3
2012-12-08,4,10,2
2012-09-03,103,11,1
2012-12-10,99,1,2
2012-09-12,8,11,4
2013-01-13,30,5,1
2012-12-23,124,4,4
2012-09-11,79,12,4
2012-11-26,104,5,1
2012-11-06,133,4,5
2012-10-28,17,8,5
2012-09-25,83,9,3
2012-12-11,3,10,1
2013-01-15,35,5,4
2012-10-24,148,8,5
2012-10-03,131,11,3
2012-11-08,25,1,4
2012-10-30,90,5,3
2012-09-16,9,1,6
2012-09-25,37,5,4
2012-11-17,55,9,2
2012-09-17,60,1,2
2012-12-18,17,2,3
2012-10-24,32,4,6
2012-11-01,129,8,5
2012-09-10,144,8,1
2012-10-11,53,2,3
2012-12-11,89,8,2
2012-09-09,6,7,3
2012-12-27,31,10,2
2012-10-27,85,6,6
2013-01-02,109,11,5
2012-10-09,51,5,4
2013-01-09,90,5,2
2012-09-13,31,9,5
2013-01-14,91,9,1
2012-11-21,98,12,6
2012-09-23,74,7,4
2012-12-07,88,12,1
2012-11-13,65,2,2
2012-10-05,42,3,3
2012-09-26,119,3,1
2012-11-27,134,5,2
2012-09-18,35,11,4
2012-12-09,69,10,3
2012-09-12,84,11,6
2012-10-29,156,9,6
2012-10-04,69,10,4
2012-10-14,123,6,5
2012-11-22,124,1,5
2012-09-08,154,3,3
2012-12-16,131,8,2
2012-12-12,63,7,6
2012-09-05,104,2,4
2012-12-15,17,7,3
2012-12-11,87,8,5
2012-10-14,66,4,1
2013-01-11,142,2,6
2012-12-09,14,11,4
2012-11-24,37,1,1
2012-12-10,151,5,3
2012-09-17,69,6,5
2012-10-02,90,12,2
2012-09-20,64,3,2
2012-12-10,36,9,3
2012-12-30,132,5,3
2012-12-14,133,9,4
2012-10-08,120,6,3
2012-12-19,130,1,5
2012-12-20,12,12,1
2012-10-28,117,9,2
2012-09-28,23,6,6
2012-12-24,110,4,3
2012-11-12,72,11,5
2012-09-29,125,2,4
2012-12-27,127,5,1
2012-09-21,81,3,1
2013-01-04,62,6,6
2012-12-10,111,10,2
2012-10-19,58,1,1
2012-09-25,108,11,6
2012-10-13,68,7,3
2012-12-19,155,8,2
2012-09-04,104,11,4
2012-10-25,95,12,4
2012-09-15,38,4,6
2013-01-08,9,9,5
2012-12-25,124,7,2
2012-12-11,136,9,5
2012-12-26,75,12,2
2012-12-14,30,6,6
2013-01-13,53,12,1
2012-11-27,59,5,1
2012-12-22,70,2,4
2012-11-16,59,7,4
2012-12-22,121,10,5
2012-11-22,36,2,1
2012-12-27,15,4,2
2012-10-08,116,5,1
2012-09-08,14,12,1
2012-10-26,138,7,4
2012-09-27,50,12,4
2012-10-02,1,5,1
2012-11-10,149,7,2
2012-10-07,80,8,5
2012-11-26,147,4,6
2012-11-17,95,12,3
2013-01-09,8,4,4
2012-09-29,79,4,6
2012-10-27,84,10,6
2012-12-10,100,12,4
2013-01-02,77,11,5
2012-11-01,85,8,2
2012-10-16,83,8,3
2012-11-06,97,12,2
2012-10-04,61,7,4
2012-11-22,47,1,2
2012-09-26,49,10,6
2012-09-14,85,5,6
2012-12-08,2,8,3
2012-12-05,134,7,4
2013-01-14,154,4,1
2013-01-05,153,7,3
2012-09-17,19,6,3
2012-09-14,133,6,2
2012-09-23,52,4,6
2012-09-06,151,10,6
2012-12-09,83,7,2
2012-10-14,5,4,3
2012-11-13,57,12,6
2012-12-15,133,8,6
2012-09-04,41,5,1
2013-01-20,62,3,1
2012-12-28,135,8,4
2012-09-03,44,10,5
2012-12-16,140,7,6
2012-11-01,23,10,3
2012-09-20,50,2,4
2013-01-09,140,5,1
2013-01-12,48,12,3
2012-09-27,67,3,2
2012-11-16,30,10,6
2012-12-30,84,12,5
2013-01-21,39,5,5
2012-11-14,40,5,6
2013-01-02,126,5,5
2012-10-21,84,4,6
2012-09-14,114,12,4
2012-11-09,122,2,2
2012-11-16,50,1,5
2012-11-14,129,12,2
2012-12-03,150,5,5
2012-10-02,63,6,3
2013-01-03,27,11,5
2012-09-30,111,10,6
2012-12-11,119,8,3
2012-09-20,58,9,1
2012-09-03,75,3,2
2012-12-21,3,9,2
2012-09-03,2,1,5
2012-10-05,92,4,5
2012-09-25,64,3,5
2012-10-21,144,9,1
2012-10-13,125,12,1
2012-10-25,3,6,2
2012-09-12,34,5,2
2012-12-17,23,4,6
2013-01-02,134,12,5
2012-12-14,122,11,6
2012-10-17,150,11,2
2012-09-25,29,2,6
2012-09-22,68,9,3
2012-10-03,104,12,6
2012-11-04,87,3,5
2012-09-24,71,11,2
2012-12-10,37,7,6
2012-09-22,88,6,5
2012-12-27,84,6,1
2012-12-03,29,7,4
2012-09-05,16,8,1
2012-11-13,58,5,5
2013-01-05,70,9,3
2012-10-06,105,12,5
2012-12-27,142,12,3
2013-01-01,54,3,3
2012-09-23,48,9,6
2012-10-10,35,5,4
2012-09-12,111,1,6
2012-09-06,114,12,4
2012-10-30,111,4,2
2012-11-25,81,8,6
2012-11-17,66,11,3
2012-09-30,118,3,5
2012-11-04,105,1,6
2012-11-10,131,7,3
2012-11-02,22,5,1
2012-11-05,113,10,1
2012-09-28,132,12,5
2012-12-07,84,8,2
2012-10-17,106,9,4
2013-01-12,76,11,1
2012-10-13,72,6,1
2012-12-20,102,8,6
2013-01-06,18,12,5
2013-01-01,60,6,2
2012-09-19,128,1,2
2012-11-22,23,11,5
2012-10-04,110,9,6
2012-12-22,72,11,6
2013-01-12,51,11,6
2012-11-07,11,9,5
2013-01-14,88,7,6
2012-12-09,150,3,1
2012-11-27,103,10,4
2012-10-08,53,5,2
2012-11-08,131,1,4
2012-11-24,29,10,6
2012-10-14,156,7,3
2012-10-11,55,8,5
2012-12-13,66,1,6
2012-11-28,127,11,1
2012-12-17,85,7,5
2012-09-29,54,10,3
2013-01-17,142,5,2
2012-11-09,88,4,2
2012-10-16,25,4,2
2012-10-05,26,8,1
2013-01-11,43,7,1
2012-10-04,137,9,4
2012-10-21,121,5,1
2012-11-19,85,9,5
2012-11-14,94,1,2
2012-09-21,113,10,4
2012-12-19,4,10,6
2012-10-11,62,8,5
2012-09-21,56,2,5
2012-10-24,42,6,4
2012-12-02,107,1,2
2013-01-08,110,5,5
2012-12-04,73,6,3
2012-11-21,151,1,1
2012-11-05,118,9,2
2012-12-16,84,11,5
2012-10-20,136,8,1
2012-12-16,48,10,5
2012-09-11,98,6,5
2012-10-13,7,1,1
2012-09-10,45,11,5
2013-01-10,22,3,6
2012-09-27,149,10,3
2013-01-08,1,9,2
2013-01-03,134,4,6
2012-09-23,79,5,5
2012-09-30,41,11,2
2012-12-24,132,12,2
2012-10-04,141,5,5
2012-10-24,132,10,2
2013-01-10,67,12,2
2012-12-09,21,5,1
2012-10-25,108,5,4
2013-01-15,83,7,2
2012-09-16,56,11,4
2012-10-25,95,11,6
2012-09-07,89,9,5
2012-12-20,20,5,4
2012-12-26,72,10,3
2012-12-01,19,8,5
2012-12-30,19,6,3
2013-01-06,129,11,5
2012-09-10,123,5,5
2012-11-20,55,7,1
2012-09-22,2,1,6
2012-09-19,25,2,1
2012-11-07,58,11,5
2012-12-20,112,11,2
2012-10-06,136,2,6
2012-11-02,113,3,4
2012-11-30,24,5,1
2012-11-27,89,7,5
2012-10-19,94,12,3
2012-11-14,53,10,4
2012-12-01,70,3,4
2013-01-04,81,10,3
2012-10-06,54,6,4
2012-11-03,26,10,1
2012-12-17,52,4,1
2012-11-05,24,5,3
2013-01-06,125,1,6
2012-12-31,22,11,1
2013-01-09,26,6,1
2012-10-21,46,1,6
2012-10-13,142,12,3
2012-10-17,88,11,3
2012-09-10,140,6,4
2013-01-21,101,6,6
2012-10-27,41,12,5
2012-10-23,50,4,4
2012-11-12,10,1,6
2012-12-20,104,9,5
2012-12-16,97,11,4
2012-10-08,117,8,4
2012-09-22,67,10,6
2013-01-21,27,11,3
2012-10-02,67,3,3
2012-10-11,61,9,4
2012-09-08,65,12,6
2012-09-14,119,7,6
2012-12-17,84,11,6
2013-01-21,151,12,1
2012-11-18,138,2,6
2012-12-28,72,8,4
2012-10-31,102,3,1
2013-01-09,66,1,5
2012-11-21,119,6,1
2012-12-16,77,6,6
2012-10-12,70,7,1
2013-01-16,65,9,6
2012-11-24,2,2,5
2012-11-13,133,4,1
2012-12-17,73,3,5
2012-12-25,105,9,3
2012-10-13,85,11,1
2012-10-21,109,2,2
2012-09-06,42,5,1
2013-01-17,148,8,3
2013-01-06,68,4,1
2012-11-23,134,2,4
2012-12-13,142,9,4
2013-01-04,113,4,2
2012-09-03,47,9,1
2012-09-26,2,5,2
2012-11-15,88,6,5
2012-09-23,32,3,1
2012-12-24,100,10,3
2012-10-31,59,12,1
2013-01-02,126,1,6
2013-01-12,66,1,2
2012-12-22,141,7,4
2012-10-16,42,5,6
2013-01-15,95,1,4
2013-01-17,130,6,4
2012-11-29,8,9,6
2012-11-12,131,2,2
2012-11-07,37,5,5
2012-09-24,149,8,6
2013-01-01,97,12,2
2012-09-20,89,10,2
2012-09-20,67,6,1
2012-11-09,27,12,6
2012-11-17,146,5,6
2012-12-22,153,3,5
2012-09-25,57,2,2
2012-12-06,88,5,4
2012-10-03,56,11,2
2013-01-01,54,7,2
2012-11-06,95,4,3
2012-10-21,27,11,1
2012-11-02,20,5,5
2012-09-30,80,8,4
2012-10-07,75,5,5
2013-01-17,70,7,6
2012-12-07,116,3,1
2012-09-25,101,6,1
2012-10-02,143,11,2
2012-12-21,57,4,6
2013-01-01,36,10,2
2012-10-03,56,10,6
2012-11-08,126,12,4
2012-12-12,134,11,5
2012-10-05,120,4,2
2012-10-22,35,2,1
2013-01-06,86,10,1
2012-10-04,89,12,5
2012-12-24,58,11,6
2012-12-15,74,8,4
2012-11-15,137,6,2
2012-10-29,93,1,3
2012-09-12,84,11,6
2012-12-14,154,7,1
2012-10-02,66,1,4
2012-11-18,22,6,5
2013-01-16,47,11,2
2012-09-10,140,5,1
2012-10-27,80,3,1
2012-11-30,133,9,4
2012-12-06,35,12,1
2013-01-02,53,4,3
2012-09-07,81,8,2
2012-12-10,142,2,3
2012-10-07,106,7,4
2012-11-11,145,1,1
2012-09-24,28,11,6
2012-12-08,18,3,3
2012-10-11,54,8,1
2012-09-15,61,5,5
2012-09-28,39,10,1
2012-09-26,140,12,2
2012-11-29,50,1,5
2013-01-07,140,6,1
2012-09-30,91,4,1
2012-12-15,87,6,1
2012-10-18,36,4,3
2012-09-05,119,8,6
2012-09-27,50,6,1
2012-10-09,38,3,6
2012-10-31,84,4,2
2012-12-16,109,11,4
2012-09-26,31,3,2
2012-09-23,75,12,2
2012-11-04,103,5,3
2012-10-09,34,7,6
2013-01-20,116,5,3
2012-09-26,61,8,3
2012-09-06,118,12,4
2012-11-29,19,2,6
2012-09-13,89,4,3
2012-10-28,154,9,2
2012-11-14,121,1,5
2012-10-29,68,2,2
2012-10-06,76,8,4
2012-11-20,152,2,4
2012-12-14,4,6,3
2012-11-20,117,4,5
2012-09-07,27,5,1
2012-09-12,48,5,3
2013-01-20,17,5,4
2012-09-19,96,6,5
2012-10-05,27,10,2
2012-12-20,89,8,6
2012-12-24,33,4,3
2012-12-22,45,12,5
2012-09-25,103,3,4
2013-01-14,126,7,1
2013-01-22,63,10,6
2013-01-01,69,7,1
2012-10-21,54,7,4
2012-09-24,1,3,5
2012-10-20,121,7,2
2012-12-07,129,7,6
2012-10-13,7,10,1
2012-11-18,151,1,2
2012-12-13,110,10,4
2012-11-25,152,12,3
2012-09-13,28,6,2
2012-11-13,118,7,4
2013-01-22,117,4,3
2012-10-28,53,6,2
2013-01-09,138,3,3
2012-12-18,133,9,5
2012-10-17,125,10,5
2012-09-05,29,8,5
2012-12-25,141,6,2
2012-09-18,47,2,3
2012-11-13,114,4,4
2012-12-09,146,5,4
2012-11-15,49,9,5
2012-12-19,109,10,5
2012-11-20,94,2,2
2012-11-29,81,9,6
2012-12-13,132,2,1
2012-10-10,82,3,4
2013-01-08,25,7,1
2012-12-29,101,3,1
2012-09-03,122,3,6
2012-10-07,133,9,1
2012-09-28,138,3,1
2012-11-25,109,6,5
2012-11-22,125,4,3
2013-01-09,75,9,6
2012-09-09,120,2,3
2012-09-23,153,1,6
2013-01-22,72,10,3
2012-09-04,22,11,4
2012-10-31,154,11,3
2012-12-14,148,8,1
2012-10-19,88,3,3
2012-11-06,135,6,1
2012-11-28,51,4,5
2012-09-17,132,12,1
2012-09-19,107,10,4
2012-12-26,114,9,5
2012-10-09,121,8,1
2013-01-18,47,9,1
2012-12-10,57,4,5
2012-09-19,1,4,1
2013-01-03,70,6,3
2013-01-14,10,5,3
2012-10-11,19,5,4
2013-01-12,142,8,3
2012-10-06,152,5,6
2013-01-13,62,7,2
2012-11-29,47,1,1
2012-12-01,143,1,4
2012-12-23,59,6,5
2012-12-18,76,12,4
2012-12-27,85,10,6
2012-11-06,138,8,3
2012-11-29,152,4,6
2012-10-03,95,8,4
2012-12-23,119,4,2
2012-10-14,86,3,6
2012-09-14,3,10,5
2012-11-14,87,1,1
2012-09-13,11,2,4
2012-09-05,91,12,3
2012-09-04,127,3,5
2012-12-08,76,2,4
2012-11-30,3,8,6
2012-09-29,13,8,2
2013-01-17,118,6,5
2012-11-24,28,2,1
2012-10-16,76,11,2
2013-01-17,137,7,4
2012-11-01,65,9,4
2012-09-29,9,1,2
2012-10-05,81,2,4
2012-11-29,61,5,2
2012-11-27,140,3,5
2012-09-11,45,8,6
2012-09-29,125,9,3
2013-01-21,74,12,2
2013-01-13,140,1,4
2012-11-05,154,9,2
2012-11-19,83,2,2
2012-09-11,102,7,3
2012-09-27,152,10,3
2012-10-11,105,2,1
2012-11-17,109,2,2
2013-01-06,115,6,2
2013-01-13,108,4,1
2012-09-29,63,11,5
2012-11-29,31,12,5
2012-11-14,85,10,3
2012-10-19,123,11,6
2012-12-08,121,10,4
2012-10-10,20,3,4
2013-01-18,75,11,1
2012-12-08,78,5,2
2012-10-12,8,5,2
2012-11-03,83,9,1
2012-10-10,45,9,2
2012-11-11,138,6,1
2012-09-18,104,9,6
2012-11-20,82,2,4
2012-11-17,70,4,2
2012-12-17,34,6,5
2012-11-28,79,11,2
2013-01-05,60,4,4
2012-09-09,112,11,3
2012-11-10,61,7,5
2013-01-07,127,6,3
2012-09-20,43,3,2
2012-12-12,147,12,5
2012-11-12,130,2,5
2012-11-19,12,12,3
2012-12-02,55,11,2
2012-10-24,135,12,1
2013-01-22,17,8,2
2012-11-17,85,12,1
2012-11-27,85,6,4
2013-01-05,39,11,5
2012-11-24,70,3,6
2013-01-17,25,8,2
2012-12-17,134,4,3
2012-10-30,112,3,2
2012-12-27,13,7,1
2012-11-09,71,9,3
2012-10-27,125,10,1
2012-10-12,145,5,6
2012-11-06,90,11,2
2013-01-18,34,9,5
2012-10-31,156,6,4
2012-09-30,105,2,4
2012-09-05,120,7,3
2012-11-22,94,9,1
2012-11-22,130,3,3
2012-12-05,51,7,5
2012-10-11,39,9,4
2012-10-18,123,2,2
2012-12-14,79,7,3
2012-09-10,150,9,1
2012-11-10,151,8,2
2013-01-03,52,11,5
2012-11-29,32,2,6
2012-09-13,123,9,1
2012-10-13,100,9,4
2013-01-14,91,5,4
2012-11-19,139,6,5
2012-10-11,9,11,3
2012-10-25,146,9,2
2012-12-27,67,7,4
2012-12-15,128,4,6
2012-12-19,128,12,4
2012-09-14,108,7,6
2012-09-21,40,3,3
2012-11-01,9,11,3
2012-11-12,121,9,5
2012-12-10,107,12,2
2012-12-07,48,1,2
2013-01-17,81,8,3
2012-10-07,16,2,5
2012-12-25,65,6,6
2012-11-17,58,3,6
2012-09-15,17,2,5
2013-01-11,101,7,6
2012-10-01,22,6,4
2012-09-19,150,10,4
2012-11-04,153,3,3
2012-11-02,121,7,3
2013-01-13,9,7,2
2013-01-17,137,10,1
2012-12-09,8,7,2
2012-09-19,35,10,5
2012-11-23,67,7,5
2012-12-15,120,12,6
2012-09-06,109,10,3
2012-10-21,28,12,2
2012-10-27,131,8,3
2012-11-05,105,12,2
2012-10-11,134,9,4
2012-11-22,85,7,3
2012-12-12,135,2,5
2012-12-19,61,3,5
2013-01-08,26,9,2
2013-01-02,140,4,2
2012-09-04,9,3,1
2012-12-03,2,10,1
2012-09-25,150,7,5
2012-09-20,35,3,2
2012-11-21,136,9,6
2012-09-17,156,12,2
2013-01-20,7,2,5
2012-09-09,100,3,6
2013-01-21,142,3,6
2013-01-07,128,7,2
2012-11-15,79,2,5
2012-09-19,24,12,5
2012-11-07,50,4,3
2012-09-21,146,5,6
2012-12-29,149,9,2
2012-10-19,28,8,1
2012-10-24,127,4,6
2013-01-18,65,11,1
2012-11-20,151,5,6
2012-12-03,136,2,5
2013-01-08,15,7,3
2013-01-08,90,3,1
2012-11-06,64,3,2
2012-10-12,45,5,3
2012-09-30,127,10,1
2013-01-05,127,12,3
2012-11-27,15,9,2
2012-09-06,88,4,6
2013-01-16,13,11,5
2012-09-03,119,4,4
2012-11-02,26,2,2
2012-09-03,74,12,3
2012-11-01,132,10,1
2012-10-26,42,5,4
2012-09-09,46,5,1
2012-10-27,27,7,3
2013-01-13,32,11,4
2012-09-04,104,6,1
2012-11-04,123,9,3
2012-12-07,117,1,2
2012-09-12,138,1,4
2012-10-04,99,8,1
2013-01-05,119,3,3
2012-09-13,69,10,5
2012-12-15,150,11,2
2012-10-13,70,2,3
2012-09-22,148,7,1
2013-01-01,77,9,2
2012-12-16,7,5,1
2012-09-09,133,10,2
2012-12-27,139,11,3
2013-01-07,41,1,1
2013-01-10,98,7,1
2012-11-07,102,9,3
2012-10-07,64,7,3
2012-10-17,67,11,1
2012-10-05,67,11,4
2012-11-14,124,7,6
2012-10-19,47,4,6
2012-12-23,32,8,5
2012-09-28,60,3,3
2013-01-04,105,10,5
2012-09-18,110,3,1
2012-11-03,7,11,1
2012-12-06,76,7,5
2012-09-05,136,8,1
2012-10-03,3,2,1
2013-01-03,114,2,1
2012-10-28,122,12,1
2012-10-01,144,8,3
2012-11-05,111,6,3
2012-11-27,2,4,6
2012-12-20,87,3,5
2012-12-24,150,12,4
2012-11-26,36,2,3
2012-09-15,136,2,2
2013-01-17,17,5,2
2012-10-03,91,8,2
2012-11-13,108,12,6
2012-11-14,6,8,2
2012-11-17,16,8,4
2012-12-03,93,9,4
2012-10-11,40,8,6
2013-01-03,20,1,2
2012-11-01,34,6,3
2012-10-15,146,4,3
2012-10-24,69,8,1
2012-09-22,49,5,4
2012-11-08,7,11,4
2012-09-29,142,10,5
2012-09-04,49,5,6
2012-12-12,117,7,2
2012-10-17,116,7,5
2012-11-10,62,2,1
2012-09-17,60,5,3
2013-01-14,119,7,3
2012-11-21,60,2,1
2012-09-18,131,2,1
2012-11-08,71,11,2
2012-09-09,90,6,6
2012-09-18,81,8,5
2012-11-14,122,10,2
2012-11-13,136,1,6
2013-01-16,102,2,3
2012-09-05,104,8,6
2012-10-08,42,6,4
2013-01-16,29,8,5
2012-10-06,153,10,6
2012-09-19,36,6,4
2012-10-28,17,10,4
2012-09-30,130,10,2
2012-09-10,127,2,5
2012-12-28,85,1,5
2012-09-18,11,6,4
2012-12-11,91,2,5
2012-12-25,25,7,4
2012-12-21,50,8,2
2012-09-29,112,2,4
2013-01-05,35,8,6
2012-10-31,6,2,2
2012-11-12,66,10,3
2012-09-09,121,10,5
2012-12-19,95,10,6
2012-10-26,125,5,1
2012-10-12,138,7,5
2012-10-27,32,8,6
2012-09-10,4,9,1
2012-11-16,74,10,6
2012-10-10,98,1,1
2012-10-31,5,5,6
2013-01-12,28,1,4
2012-09-06,1,11,1
2012-12-26,26,5,4
2012-09-06,147,6,5
2012-12-14,153,12,1
2012-09-29,14,7,4
2012-12-26,96,7,3
2013-01-18,92,3,2
2012-09-04,106,7,6
2012-11-02,40,1,3
2012-09-17,44,12,2
2012-11-21,126,5,4
2013-01-03,61,10,1
2012-10-04,90,9,3
2012-12-04,104,10,1
2013-01-18,54,8,5
2012-11-24,62,6,6
2013-01-05,138,11,4
2013-01-01,55,9,2
2012-11-19,71,1,6
2012-09-28,138,5,6
2012-11-25,131,4,6
2013-01-01,105,3,4
2012-11-22,86,3,3
2012-09-08,39,3,1
2012-11-14,49,4,5
2012-09-05,97,10,1
2012-11-13,45,7,4
2013-01-22,1,8,6
2012-11-08,155,2,5
2013-01-09,75,8,5
2012-11-25,106,5,3
2013-01-18,121,10,4
2012-12-19,140,4,4
2012-12-25,116,12,5
2012-12-19,65,9,4
2012-12-14,136,1,3
2012-10-26,59,6,6
2013-01-19,101,2,2
2012-11-17,77,6,4
2012-11-07,1,2,4
2012-10-03,111,1,3
2012-10-09,144,2,2
2012-12-13,131,10,1
2012-10-31,154,2,4
2012-09-10,127,12,3
2013-01-16,114,3,1
2012-09-29,124,2,4
2013-01-07,73,5,5
2012-12-12,123,8,3
2012-10-08,50,8,6
2012-10-07,87,7,4
2012-10-09,111,3,6
2012-10-17,68,2,1
2012-12-08,49,4,1
2012-09-17,129,3,6
2013-01-10,23,4,1
2012-11-13,128,4,1
2012-10-07,50,4,6
2012-11-15,45,9,3
2012-09-26,42,5,3
2012-12-02,155,5,2
2012-10-09,71,6,1
2012-10-15,135,1,6
2012-12-25,50,12,5
2012-12-05,74,12,5
2012-09-15,39,1,6
2013-01-01,48,10,4
2012-10-17,8,9,5
2012-09-11,128,3,3
2012-11-08,125,9,4
2012-12-22,53,9,1
2012-11-11,28,9,4
2012-11-10,98,6,2
2012-09-16,98,3,3
2012-12-29,19,10,2
2012-09-12,17,1,1
2012-10-26,34,10,2
2012-09-03,132,2,2
2012-11-20,80,6,2
2012-11-03,99,12,1
2012-12-02,129,7,4
2012-12-18,48,10,1
2012-10-05,9,1,2
2012-12-17,141,3,5
2012-11-01,27,4,5
2012-09-16,41,10,2
2012-10-06,73,4,5
2012-10-13,79,1,4
2013-01-01,124,4,6
2012-10-21,35,5,1
2012-10-22,95,6,5
2012-10-19,104,4,1
2012-11-13,38,5,1
2012-11-27,14,9,2
2013-01-01,10,3,5
2012-11-23,98,12,3
2013-01-21,24,3,4
2012-09-07,111,4,4
2013-01-05,33,6,2
2012-11-27,69,8,3
2012-12-28,117,10,2
2012-10-10,153,2,5
2012-11-21,52,5,5
2012-09-26,107,7,5
2012-12-22,120,9,4
2012-12-08,93,4,4
2012-10-06,76,9,4
2012-10-19,58,6,2
2012-11-11,119,12,4
2012-10-25,46,1,6
2012-11-30,134,1,5
2012-11-16,98,6,6
2012-10-23,50,10,6
2012-12-11,90,5,1
2012-09-22,120,12,4
2012-09-17,143,6,5
2012-09-06,3,2,5
2012-12-09,121,12,6
2012-12-01,30,4,2
2012-09-23,31,3,1
2012-12-11,119,6,4
2012-11-25,3,1,5
2012-10-30,136,1,3
2012-09-09,69,2,3
2012-11-30,116,12,2
2012-10-04,98,2,4
2013-01-12,146,12,5
2012-11-19,102,2,6
2013-01-09,12,2,2
2012-09-12,104,4,5
2012-12-20,18,10,4
2012-09-28,57,2,2
2012-12-18,131,11,2
2012-10-26,5,12,5
2012-12-08,65,4,1
2012-09-12,153,8,5
2012-12-09,33,6,1
2012-09-13,109,9,4
2012-10-30,149,4,1
2012-10-17,152,6,3
2012-12-08,142,2,1
2013-01-11,99,10,6
2012-12-05,9,1,1
2012-12-29,65,7,1
2012-11-15,40,2,4
2013-01-11,44,9,6
2012-11-20,88,9,2
2012-10-13,73,2,4
2012-09-19,66,8,5
2012-12-01,39,1,4
2012-10-16,148,7,3
2012-09-30,67,4,2
2012-11-02,88,1,1
2012-09-12,20,4,5
2012-12-10,25,5,4
2012-12-14,59,6,4
2012-12-22,98,6,2
2013-01-07,34,10,4
2012-10-24,126,10,3
2012-11-19,1,6,6
2012-09-09,77,2,5
2013-01-06,122,9,3
2012-11-01,133,3,3
2012-10-12,25,6,6
2012-10-30,132,7,3
2012-12-18,39,5,4
2013-01-09,85,6,6
2012-09-03,135,5,2
2012-10-07,72,8,3
2012-12-30,109,5,3
2012-11-06,137,7,6
2012-11-14,66,6,5
2012-10-16,96,11,3
2012-12-11,121,9,6
2012-12-15,63,8,2
2012-10-12,154,8,2
2012-12-11,82,11,1
2012-11-26,27,9,4
2012-10-12,136,5,5
2012-10-30,111,3,4
2012-12-29,15,5,5
2012-11-14,84,10,4
2013-01-10,11,5,1
2012-10-03,115,9,3
2012-12-25,3,3,6
2012-12-17,95,5,4
2012-11-26,61,9,1
2012-09-29,17,1,1
2012-11-30,109,7,5
2012-12-05,142,10,5
2012-11-21,127,1,5
2012-10-19,104,6,6
2012-12-27,90,9,5
2013-01-07,55,8,5
2012-11-09,54,11,6
2012-11-26,94,5,2
2012-12-26,90,7,1
2012-09-24,20,1,1
2012-12-12,152,3,4
2012-11-26,108,8,6
2012-12-18,145,8,2
2012-09-08,117,12,5
2012-10-14,46,7,2
2012-12-28,8,7,3
2013-01-14,122,8,6
2012-11-16,75,6,5
2012-10-06,107,7,2
2012-11-15,127,2,6
2012-10-30,97,11,2
2013-01-08,63,10,5
2012-09-13,62,4,1
2012-09-12,136,8,6
2013-01-21,73,11,6
2013-01-12,26,3,6
2012-10-23,71,11,4
2013-01-21,132,3,4
2013-01-21,66,1,4
2013-01-12,13,6,1
2012-09-11,106,9,5
2013-01-04,105,3,2
2012-09-15,13,8,3
